N,3,0.000000000000,0.000000000000,0.000000000000
N,4,0.058823529412,0.000000000000,0.000000000000
N,5,0.117647058824,0.000000000000,0.000000000000
N,6,0.176470588235,0.000000000000,0.000000000000
N,7,0.235294117647,0.000000000000,0.000000000000
N,8,0.294117647059,0.000000000000,0.000000000000
N,9,0.352941176471,0.000000000000,0.000000000000
N,10,0.411764705882,0.000000000000,0.000000000000
N,11,0.470588235294,0.000000000000,0.000000000000
N,12,0.529411764706,0.000000000000,0.000000000000
N,13,0.588235294118,0.000000000000,0.000000000000
N,14,0.647058823529,0.000000000000,0.000000000000
N,15,0.705882352941,0.000000000000,0.000000000000
N,16,0.764705882353,0.000000000000,0.000000000000
N,17,0.823529411765,0.000000000000,0.000000000000
N,18,0.882352941176,0.000000000000,0.000000000000
N,19,0.941176470588,0.000000000000,0.000000000000
N,20,1.000000000000,0.000000000000,0.000000000000
N,21,0.000000000000,0.058823529412,0.000000000000
N,22,0.058823529412,0.058823529412,0.000000000000
N,23,0.117647058824,0.058823529412,0.000000000000
N,24,0.176470588235,0.058823529412,0.000000000000
N,25,0.235294117647,0.058823529412,0.000000000000
N,26,0.294117647059,0.058823529412,0.000000000000
N,27,0.352941176471,0.058823529412,0.000000000000
N,28,0.411764705882,0.058823529412,0.000000000000
N,29,0.470588235294,0.058823529412,0.000000000000
N,30,0.529411764706,0.058823529412,0.000000000000
N,31,0.588235294118,0.058823529412,0.000000000000
N,32,0.647058823529,0.058823529412,0.000000000000
N,33,0.705882352941,0.058823529412,0.000000000000
N,34,0.764705882353,0.058823529412,0.000000000000
N,35,0.823529411765,0.058823529412,0.000000000000
N,36,0.882352941176,0.058823529412,0.000000000000
N,37,0.941176470588,0.058823529412,0.000000000000
N,38,1.000000000000,0.058823529412,0.000000000000
N,39,0.000000000000,0.117647058824,0.000000000000
N,40,0.058823529412,0.117647058824,0.000000000000
N,41,0.117647058824,0.117647058824,0.000000000000
N,42,0.176470588235,0.117647058824,0.000000000000
N,43,0.235294117647,0.117647058824,0.000000000000
N,44,0.294117647059,0.117647058824,0.000000000000
N,45,0.352941176471,0.117647058824,0.000000000000
N,46,0.411764705882,0.117647058824,0.000000000000
N,47,0.470588235294,0.117647058824,0.000000000000
N,48,0.529411764706,0.117647058824,0.000000000000
N,49,0.588235294118,0.117647058824,0.000000000000
N,50,0.647058823529,0.117647058824,0.000000000000
N,51,0.705882352941,0.117647058824,0.000000000000
N,52,0.764705882353,0.117647058824,0.000000000000
N,53,0.823529411765,0.117647058824,0.000000000000
N,54,0.882352941176,0.117647058824,0.000000000000
N,55,0.941176470588,0.117647058824,0.000000000000
N,56,1.000000000000,0.117647058824,0.000000000000
N,57,0.000000000000,0.176470588235,0.000000000000
N,58,0.058823529412,0.176470588235,0.000000000000
N,59,0.117647058824,0.176470588235,0.000000000000
N,60,0.176470588235,0.176470588235,0.000000000000
N,61,0.235294117647,0.176470588235,0.000000000000
N,62,0.294117647059,0.176470588235,0.000000000000
N,63,0.352941176471,0.176470588235,0.000000000000
N,64,0.411764705882,0.176470588235,0.000000000000
N,65,0.470588235294,0.176470588235,0.000000000000
N,66,0.529411764706,0.176470588235,0.000000000000
N,67,0.588235294118,0.176470588235,0.000000000000
N,68,0.647058823529,0.176470588235,0.000000000000
N,69,0.705882352941,0.176470588235,0.000000000000
N,70,0.764705882353,0.176470588235,0.000000000000
N,71,0.823529411765,0.176470588235,0.000000000000
N,72,0.882352941176,0.176470588235,0.000000000000
N,73,0.941176470588,0.176470588235,0.000000000000
N,74,1.000000000000,0.176470588235,0.000000000000
N,75,0.000000000000,0.235294117647,0.000000000000
N,76,0.058823529412,0.235294117647,0.000000000000
N,77,0.117647058824,0.235294117647,0.000000000000
N,78,0.176470588235,0.235294117647,0.000000000000
N,79,0.235294117647,0.235294117647,0.000000000000
N,80,0.294117647059,0.235294117647,0.000000000000
N,81,0.352941176471,0.235294117647,0.000000000000
N,82,0.411764705882,0.235294117647,0.000000000000
N,83,0.470588235294,0.235294117647,0.000000000000
N,84,0.529411764706,0.235294117647,0.000000000000
N,85,0.588235294118,0.235294117647,0.000000000000
N,86,0.647058823529,0.235294117647,0.000000000000
N,87,0.705882352941,0.235294117647,0.000000000000
N,88,0.764705882353,0.235294117647,0.000000000000
N,89,0.823529411765,0.235294117647,0.000000000000
N,90,0.882352941176,0.235294117647,0.000000000000
N,91,0.941176470588,0.235294117647,0.000000000000
N,92,1.000000000000,0.235294117647,0.000000000000
N,93,0.000000000000,0.294117647059,0.000000000000
N,94,0.058823529412,0.294117647059,0.000000000000
N,95,0.117647058824,0.294117647059,0.000000000000
