N,3,1.000000000000,0.000000000000,0.546657339856
N,4,0.670884042515,0.000000000000,0.320819170578
N,5,1.000000000000,0.000000000000,0.287008881498
N,6,0.772010462318,0.000000000000,0.240449281163
N,7,0.790678366583,0.000000000000,0.570128385435
N,8,0.645399369168,0.000000000000,0.427083553362
N,9,1.000000000000,0.229539078339,0.533479720640
N,10,1.000000000000,0.249500990307,0.305275607089
N,11,0.787434023519,0.252698925219,0.555984966789
N,12,0.654526915303,0.164445670231,0.325142935665
N,13,0.634643537591,0.160630880412,0.409533296225
N,14,0.698809497160,0.270877682473,0.467935696681
N,15,0.788510088295,0.278097122502,0.264179139480
N,16,0.745458048746,0.210561837157,0.250442668408
N,17,0.706130449300,0.226093269935,0.280878724034
N,18,0.741954698468,0.281193440275,0.291698465847
N,19,0.527347993092,0.578178291312,0.370274851208
N,20,0.590949824203,0.181908456291,0.248810143598
N,21,0.486009930732,0.145801211718,0.317518949480
N,22,0.410260945846,0.503344932338,0.447360614413
N,23,0.582385705337,0.455471018005,0.183139463539
N,24,0.563708773796,0.512705516039,0.227311781920
N,25,0.490821708543,0.560962097761,0.300402997162
N,26,0.495727963464,0.315209254906,0.157970215271
N,27,0.529044939412,0.148420262601,0.432607207284
N,28,0.444287087722,0.257215165648,0.534656386209
N,29,0.524677300901,0.338609704032,0.567871178766
N,30,0.349232410022,0.469076077771,0.414961659825
N,31,0.349983417675,0.474435281679,0.339695565418
N,32,0.327686441761,0.324724555021,0.438043944715
N,33,0.639988825819,0.518490683666,0.295620467700
N,34,0.716409356052,0.427549660059,0.229118370892
N,35,0.644652825951,0.351787676510,0.541166264963
N,36,0.600744970647,0.560183792853,0.375390583172
N,37,0.328513205577,0.330991195408,0.271825031267
N,38,0.367800129684,0.297631564227,0.228260909562
N,39,0.362856693356,0.240449321385,0.282819401781
N,40,0.322102085704,0.287866664690,0.317767466516
N,41,0.000000000000,0.821924325029,0.000000000000
N,42,0.000000000000,0.631266396386,0.000000000000
