/com    Generated by Python 3.12  2024-08-27        
/com    Crept Speciment  IN718 21283_Schaft(QS)_01(65x)
local,106,0.,0.,0.,0.,112.509,1.980,92.678
local,107,0.,0.,0.,0.,354.072,30.744,97.074
local,108,0.,0.,0.,0.,130.418,51.378,224.211
local,109,0.,0.,0.,0.,292.089,15.280,222.197
local,110,0.,0.,0.,0.,278.426,29.222,204.857
local,111,0.,0.,0.,0.,50.481,26.166,50.095
local,112,0.,0.,0.,0.,309.961,288.751,13.952
local,113,0.,0.,0.,0.,337.818,355.426,117.460
local,114,0.,0.,0.,0.,337.096,306.529,331.329
local,115,0.,0.,0.,0.,112.371,353.401,19.495
local,116,0.,0.,0.,0.,178.973,316.477,233.719
local,117,0.,0.,0.,0.,184.925,298.213,144.705
local,118,0.,0.,0.,0.,70.454,279.919,221.985
local,119,0.,0.,0.,0.,269.907,27.352,15.027
local,120,0.,0.,0.,0.,17.952,3.505,121.198
local,121,0.,0.,0.,0.,11.295,9.592,358.800
local,122,0.,0.,0.,0.,313.524,352.545,143.561
local,123,0.,0.,0.,0.,21.178,316.698,219.866
local,124,0.,0.,0.,0.,27.339,356.950,155.448
local,125,0.,0.,0.,0.,100.763,31.304,70.274
local,126,0.,0.,0.,0.,204.315,26.869,120.044
local,127,0.,0.,0.,0.,31.486,74.068,227.472
local,128,0.,0.,0.,0.,333.799,334.764,17.554
local,129,0.,0.,0.,0.,230.704,25.419,134.689
local,130,0.,0.,0.,0.,264.430,9.709,258.755
local,131,0.,0.,0.,0.,214.191,29.536,131.903
local,132,0.,0.,0.,0.,359.840,29.086,350.899
local,133,0.,0.,0.,0.,295.542,358.574,46.312
local,134,0.,0.,0.,0.,246.067,43.150,238.381
local,135,0.,0.,0.,0.,43.983,280.675,233.428
local,136,0.,0.,0.,0.,207.831,76.567,280.276
local,137,0.,0.,0.,0.,214.512,36.192,156.700
local,138,0.,0.,0.,0.,25.589,332.204,346.306
local,139,0.,0.,0.,0.,339.116,44.118,21.714
local,140,0.,0.,0.,0.,69.236,8.625,308.962
local,141,0.,0.,0.,0.,311.482,33.027,319.979
local,142,0.,0.,0.,0.,151.934,298.565,289.174
local,143,0.,0.,0.,0.,177.162,353.903,259.788
local,144,0.,0.,0.,0.,291.648,4.368,260.883
local,145,0.,0.,0.,0.,242.592,66.102,197.975
local,146,0.,0.,0.,0.,23.602,1.264,186.467
local,147,0.,0.,0.,0.,153.447,303.660,63.409
local,148,0.,0.,0.,0.,63.355,29.656,116.176
local,149,0.,0.,0.,0.,33.933,28.170,262.099
local,150,0.,0.,0.,0.,158.322,14.165,98.623
local,151,0.,0.,0.,0.,27.720,285.264,147.081
local,152,0.,0.,0.,0.,253.389,297.681,321.837
local,153,0.,0.,0.,0.,352.817,358.593,94.021
local,154,0.,0.,0.,0.,74.529,330.365,242.792
local,155,0.,0.,0.,0.,5.988,304.398,191.403
local,156,0.,0.,0.,0.,21.093,37.360,165.923
local,157,0.,0.,0.,0.,348.165,318.139,285.885
local,158,0.,0.,0.,0.,140.685,21.994,210.012
local,159,0.,0.,0.,0.,270.669,342.313,36.474
local,160,0.,0.,0.,0.,78.093,35.036,242.823
local,161,0.,0.,0.,0.,261.973,321.797,88.523
local,162,0.,0.,0.,0.,324.831,299.360,310.068
local,163,0.,0.,0.,0.,291.102,339.021,67.095
local,164,0.,0.,0.,0.,11.070,329.891,142.693
local,165,0.,0.,0.,0.,51.380,48.286,17.650
local,166,0.,0.,0.,0.,102.611,358.469,63.929
local,167,0.,0.,0.,0.,201.476,26.481,201.807
local,168,0.,0.,0.,0.,47.856,315.841,218.738
local,169,0.,0.,0.,0.,236.580,6.713,28.741
local,170,0.,0.,0.,0.,15.124,48.815,37.766
local,171,0.,0.,0.,0.,25.227,338.409,271.030
local,172,0.,0.,0.,0.,243.337,74.265,125.637
local,173,0.,0.,0.,0.,64.475,43.226,60.587
local,174,0.,0.,0.,0.,33.386,44.472,15.339
local,175,0.,0.,0.,0.,146.906,50.741,30.870
local,176,0.,0.,0.,0.,250.012,352.387,94.837
local,177,0.,0.,0.,0.,48.625,306.149,339.608
local,178,0.,0.,0.,0.,132.999,343.535,236.154
local,179,0.,0.,0.,0.,287.801,17.319,285.640
local,180,0.,0.,0.,0.,126.983,334.242,254.537
local,181,0.,0.,0.,0.,352.026,308.912,16.064
local,182,0.,0.,0.,0.,279.429,321.100,137.147
local,183,0.,0.,0.,0.,107.267,7.875,102.435
local,184,0.,0.,0.,0.,341.511,349.040,7.332
local,185,0.,0.,0.,0.,190.354,324.700,282.727
local,186,0.,0.,0.,0.,85.613,7.336,138.101
local,187,0.,0.,0.,0.,327.227,337.442,114.949
local,188,0.,0.,0.,0.,195.894,23.364,46.176
local,189,0.,0.,0.,0.,289.851,350.916,349.966
local,190,0.,0.,0.,0.,204.388,59.687,92.120
local,191,0.,0.,0.,0.,148.955,32.078,114.387
local,192,0.,0.,0.,0.,341.163,27.017,103.050
local,193,0.,0.,0.,0.,166.439,21.392,295.229
local,194,0.,0.,0.,0.,10.285,6.890,220.800
local,195,0.,0.,0.,0.,122.983,9.893,167.049
local,196,0.,0.,0.,0.,246.582,73.198,317.776
local,197,0.,0.,0.,0.,79.324,44.272,72.469
local,198,0.,0.,0.,0.,24.841,301.606,145.856
local,199,0.,0.,0.,0.,248.669,11.054,165.893
local,200,0.,0.,0.,0.,146.840,3.560,71.586
local,201,0.,0.,0.,0.,199.501,290.833,336.992
local,202,0.,0.,0.,0.,337.267,31.560,258.764
local,203,0.,0.,0.,0.,277.816,26.440,170.324
local,204,0.,0.,0.,0.,347.439,56.609,130.454
local,205,0.,0.,0.,0.,65.869,342.166,338.181
local,206,0.,0.,0.,0.,144.684,9.015,329.923
local,207,0.,0.,0.,0.,210.597,54.988,32.008
local,208,0.,0.,0.,0.,10.855,36.843,282.886
local,209,0.,0.,0.,0.,135.312,295.362,106.723
local,210,0.,0.,0.,0.,272.504,7.241,49.148
local,211,0.,0.,0.,0.,286.519,19.178,279.661
local,212,0.,0.,0.,0.,341.152,36.547,240.668
local,213,0.,0.,0.,0.,277.533,22.138,129.505
local,214,0.,0.,0.,0.,108.686,24.287,71.127
local,215,0.,0.,0.,0.,37.473,10.456,309.722
local,216,0.,0.,0.,0.,318.810,17.747,346.005
local,217,0.,0.,0.,0.,108.609,330.043,248.973
local,218,0.,0.,0.,0.,166.164,332.182,172.141
local,219,0.,0.,0.,0.,4.906,14.056,78.672
local,220,0.,0.,0.,0.,348.940,5.560,103.893
local,221,0.,0.,0.,0.,19.517,348.786,222.875
local,222,0.,0.,0.,0.,215.127,301.724,266.393
local,223,0.,0.,0.,0.,105.500,328.001,211.566
local,224,0.,0.,0.,0.,293.965,338.081,174.136
local,225,0.,0.,0.,0.,80.927,11.850,157.508
local,226,0.,0.,0.,0.,94.694,333.559,225.101
local,227,0.,0.,0.,0.,0.373,69.613,165.241
local,228,0.,0.,0.,0.,3.932,41.215,260.129
local,229,0.,0.,0.,0.,48.322,316.202,331.308
local,230,0.,0.,0.,0.,165.935,336.087,166.040
local,231,0.,0.,0.,0.,242.710,58.023,312.795
local,232,0.,0.,0.,0.,334.552,52.590,89.102
local,233,0.,0.,0.,0.,182.275,309.365,76.539
local,234,0.,0.,0.,0.,193.495,2.960,87.631
local,235,0.,0.,0.,0.,291.904,354.886,193.348
local,236,0.,0.,0.,0.,273.251,17.683,28.880
local,237,0.,0.,0.,0.,167.736,60.371,233.536
local,238,0.,0.,0.,0.,344.337,27.916,338.484
local,239,0.,0.,0.,0.,62.957,321.178,289.718
local,240,0.,0.,0.,0.,192.607,17.385,146.962
local,241,0.,0.,0.,0.,64.921,40.402,35.933
local,242,0.,0.,0.,0.,98.548,11.307,200.520
local,243,0.,0.,0.,0.,222.514,336.344,37.473
local,244,0.,0.,0.,0.,309.565,340.888,320.915
local,245,0.,0.,0.,0.,195.827,332.305,199.732
local,246,0.,0.,0.,0.,17.398,41.983,220.979
local,247,0.,0.,0.,0.,39.456,359.483,149.144
local,248,0.,0.,0.,0.,211.064,356.849,59.357
local,249,0.,0.,0.,0.,9.174,51.740,200.204
local,250,0.,0.,0.,0.,8.561,8.729,189.010
local,251,0.,0.,0.,0.,213.585,48.007,117.493
local,252,0.,0.,0.,0.,357.221,23.506,287.031
local,253,0.,0.,0.,0.,165.559,51.882,230.375
local,254,0.,0.,0.,0.,178.935,348.200,10.814
local,255,0.,0.,0.,0.,283.215,296.060,96.430
local,256,0.,0.,0.,0.,263.169,10.688,268.591
local,257,0.,0.,0.,0.,102.728,338.713,294.890
local,258,0.,0.,0.,0.,132.018,18.471,43.636
local,259,0.,0.,0.,0.,31.133,2.434,269.548
local,260,0.,0.,0.,0.,204.416,35.827,241.022
local,261,0.,0.,0.,0.,294.488,24.548,141.794
local,262,0.,0.,0.,0.,23.851,62.769,285.566
local,263,0.,0.,0.,0.,146.790,29.289,253.685
local,264,0.,0.,0.,0.,334.498,307.188,191.148
local,265,0.,0.,0.,0.,89.327,5.536,273.043
local,266,0.,0.,0.,0.,293.630,331.284,172.349
local,267,0.,0.,0.,0.,129.863,301.286,162.636
local,268,0.,0.,0.,0.,359.635,343.156,334.714
local,269,0.,0.,0.,0.,131.383,337.504,74.017
local,270,0.,0.,0.,0.,67.005,59.283,45.282
local,271,0.,0.,0.,0.,114.001,18.273,217.747
local,272,0.,0.,0.,0.,190.570,63.903,9.830
local,273,0.,0.,0.,0.,81.134,25.730,8.943
local,274,0.,0.,0.,0.,133.080,336.214,306.918
local,275,0.,0.,0.,0.,172.934,7.626,280.877
local,276,0.,0.,0.,0.,187.711,345.496,265.354
local,277,0.,0.,0.,0.,150.791,40.348,172.523
local,278,0.,0.,0.,0.,101.227,341.105,189.640
local,279,0.,0.,0.,0.,264.407,341.894,306.676
local,280,0.,0.,0.,0.,189.936,325.020,61.042
local,281,0.,0.,0.,0.,27.105,333.815,82.749
local,282,0.,0.,0.,0.,201.283,346.433,72.149
local,283,0.,0.,0.,0.,313.924,297.091,240.164
local,284,0.,0.,0.,0.,140.733,31.167,169.161
local,285,0.,0.,0.,0.,293.499,24.309,300.929
local,286,0.,0.,0.,0.,210.104,14.060,26.785
local,287,0.,0.,0.,0.,154.880,328.299,325.364
local,288,0.,0.,0.,0.,273.169,326.766,251.390
local,289,0.,0.,0.,0.,300.558,74.656,86.005
local,290,0.,0.,0.,0.,278.823,72.171,183.226
local,291,0.,0.,0.,0.,113.421,327.137,222.004
local,292,0.,0.,0.,0.,54.696,305.235,160.738
local,293,0.,0.,0.,0.,204.586,41.475,150.986
local,294,0.,0.,0.,0.,268.458,15.543,63.607
local,295,0.,0.,0.,0.,358.633,306.092,27.206
local,296,0.,0.,0.,0.,231.277,314.285,213.891
local,297,0.,0.,0.,0.,181.872,21.520,150.755
local,298,0.,0.,0.,0.,125.561,290.106,11.469
local,299,0.,0.,0.,0.,33.155,302.107,135.208
local,300,0.,0.,0.,0.,259.566,20.758,281.588
local,301,0.,0.,0.,0.,152.550,9.817,195.769
local,302,0.,0.,0.,0.,42.304,23.262,311.568
local,303,0.,0.,0.,0.,264.484,20.081,24.384
local,304,0.,0.,0.,0.,9.095,3.030,243.660
local,305,0.,0.,0.,0.,153.016,323.779,274.858
local,306,0.,0.,0.,0.,279.305,340.485,65.042
local,307,0.,0.,0.,0.,51.341,37.413,28.247
local,308,0.,0.,0.,0.,190.086,18.247,88.091
local,309,0.,0.,0.,0.,133.106,333.244,296.677
local,310,0.,0.,0.,0.,183.269,322.538,109.050
local,311,0.,0.,0.,0.,277.716,335.053,113.332
local,312,0.,0.,0.,0.,213.307,23.611,291.466
local,313,0.,0.,0.,0.,257.121,38.364,243.772
local,314,0.,0.,0.,0.,7.374,39.727,109.222
local,315,0.,0.,0.,0.,74.802,42.340,124.410
local,316,0.,0.,0.,0.,24.275,304.683,228.855
local,317,0.,0.,0.,0.,359.518,52.201,261.881
local,318,0.,0.,0.,0.,166.713,313.889,256.122
local,319,0.,0.,0.,0.,61.132,66.638,288.335
local,320,0.,0.,0.,0.,48.736,347.007,346.811
local,321,0.,0.,0.,0.,206.890,3.142,350.853
local,322,0.,0.,0.,0.,153.717,301.991,29.736
local,323,0.,0.,0.,0.,213.066,39.650,278.308
local,324,0.,0.,0.,0.,98.948,343.959,350.133
local,325,0.,0.,0.,0.,323.151,38.253,163.456
local,326,0.,0.,0.,0.,65.796,78.617,78.005
local,327,0.,0.,0.,0.,68.774,4.378,55.103
local,328,0.,0.,0.,0.,181.608,65.693,177.949
local,329,0.,0.,0.,0.,92.370,7.095,335.130
local,330,0.,0.,0.,0.,207.906,331.744,171.289
local,331,0.,0.,0.,0.,290.825,353.945,80.742
local,332,0.,0.,0.,0.,335.924,53.790,56.861
local,333,0.,0.,0.,0.,322.989,343.943,302.780
local,334,0.,0.,0.,0.,83.163,69.030,39.712
local,335,0.,0.,0.,0.,29.864,306.559,345.127
local,336,0.,0.,0.,0.,28.086,20.574,284.927
local,337,0.,0.,0.,0.,219.150,359.795,161.108
local,338,0.,0.,0.,0.,246.018,325.908,319.227
local,339,0.,0.,0.,0.,114.846,317.451,150.521
local,340,0.,0.,0.,0.,90.458,79.540,256.744
local,341,0.,0.,0.,0.,31.040,32.063,77.249
local,342,0.,0.,0.,0.,184.683,70.519,156.545
local,343,0.,0.,0.,0.,103.515,351.835,123.827
local,344,0.,0.,0.,0.,169.390,7.434,96.627
local,345,0.,0.,0.,0.,341.555,60.940,4.012
local,346,0.,0.,0.,0.,239.833,72.845,251.094
local,347,0.,0.,0.,0.,5.101,281.406,70.907
local,348,0.,0.,0.,0.,259.750,340.946,285.607
local,349,0.,0.,0.,0.,81.073,349.275,186.421
local,350,0.,0.,0.,0.,63.522,55.425,245.274
local,351,0.,0.,0.,0.,0.089,38.162,350.858
local,352,0.,0.,0.,0.,234.109,312.478,116.240
local,353,0.,0.,0.,0.,358.276,60.999,89.149
local,354,0.,0.,0.,0.,191.823,356.562,284.293
local,355,0.,0.,0.,0.,55.949,319.552,83.424
local,356,0.,0.,0.,0.,9.574,306.613,56.459
local,357,0.,0.,0.,0.,312.078,26.236,350.011
local,358,0.,0.,0.,0.,5.826,47.172,142.821
local,359,0.,0.,0.,0.,216.399,315.437,230.542
local,360,0.,0.,0.,0.,182.428,13.074,274.339
local,361,0.,0.,0.,0.,210.877,5.718,76.681
local,362,0.,0.,0.,0.,90.105,70.202,64.519
local,363,0.,0.,0.,0.,341.470,37.937,282.676
local,364,0.,0.,0.,0.,329.218,332.469,98.496
local,365,0.,0.,0.,0.,110.807,10.148,198.882
local,366,0.,0.,0.,0.,318.084,340.926,133.753
local,367,0.,0.,0.,0.,168.709,346.219,227.787
local,368,0.,0.,0.,0.,301.239,352.508,19.387
local,369,0.,0.,0.,0.,56.316,10.422,305.937
local,370,0.,0.,0.,0.,44.191,281.543,309.327
local,371,0.,0.,0.,0.,281.759,0.491,220.423
local,372,0.,0.,0.,0.,273.464,14.042,314.276
local,373,0.,0.,0.,0.,156.947,4.756,345.904
local,374,0.,0.,0.,0.,108.011,336.407,128.925
local,375,0.,0.,0.,0.,1.697,285.512,244.185
local,376,0.,0.,0.,0.,94.765,37.990,251.646
local,377,0.,0.,0.,0.,34.424,324.055,223.511
local,378,0.,0.,0.,0.,107.217,351.320,104.265
local,379,0.,0.,0.,0.,357.986,321.856,246.321
local,380,0.,0.,0.,0.,37.532,311.209,283.955
local,381,0.,0.,0.,0.,32.786,324.893,307.525
local,382,0.,0.,0.,0.,93.693,40.622,317.082
local,383,0.,0.,0.,0.,285.345,347.109,358.445
local,384,0.,0.,0.,0.,296.646,318.866,319.396
local,385,0.,0.,0.,0.,320.214,77.899,286.733
local,386,0.,0.,0.,0.,49.620,0.254,29.618
local,387,0.,0.,0.,0.,180.821,298.781,161.047
local,388,0.,0.,0.,0.,64.671,333.167,306.521
local,389,0.,0.,0.,0.,356.590,32.035,115.356
local,390,0.,0.,0.,0.,294.130,2.160,45.025
local,391,0.,0.,0.,0.,84.155,336.160,283.743
local,392,0.,0.,0.,0.,240.589,8.094,115.435
local,393,0.,0.,0.,0.,45.411,321.095,352.316
local,394,0.,0.,0.,0.,150.639,307.328,216.293
local,395,0.,0.,0.,0.,258.847,330.071,236.447
local,396,0.,0.,0.,0.,189.100,22.207,47.700
local,397,0.,0.,0.,0.,261.240,34.755,28.051
local,398,0.,0.,0.,0.,2.118,63.865,33.895
local,399,0.,0.,0.,0.,339.927,298.920,284.592
local,400,0.,0.,0.,0.,210.075,316.525,50.653
local,401,0.,0.,0.,0.,319.882,306.141,337.779
local,402,0.,0.,0.,0.,153.347,343.355,189.176
local,403,0.,0.,0.,0.,80.294,302.493,296.284
local,404,0.,0.,0.,0.,359.575,43.287,309.986
local,405,0.,0.,0.,0.,73.140,287.715,21.212
local,406,0.,0.,0.,0.,345.670,53.357,341.796
local,407,0.,0.,0.,0.,61.246,70.387,109.652
local,408,0.,0.,0.,0.,147.451,336.834,271.148
local,409,0.,0.,0.,0.,181.229,292.870,150.001
local,410,0.,0.,0.,0.,129.493,344.311,85.780
local,411,0.,0.,0.,0.,303.384,81.087,283.461
CMSEL,s,Grain_1,ELEM
emod, Grain_1, esys, 12
/com,******************************
CMSEL,s,Grain_2,ELEM
emod, Grain_2, esys, 13
/com,******************************
CMSEL,s,Grain_3,ELEM
emod, Grain_3, esys, 14
/com,******************************
CMSEL,s,Grain_4,ELEM
emod, Grain_4, esys, 15
/com,******************************
CMSEL,s,Grain_5,ELEM
emod, Grain_5, esys, 16
/com,******************************
CMSEL,s,Grain_6,ELEM
emod, Grain_6, esys, 17
/com,******************************
CMSEL,s,Grain_7,ELEM
emod, Grain_7, esys, 18
/com,******************************
CMSEL,s,Grain_8,ELEM
emod, Grain_8, esys, 19
/com,******************************
CMSEL,s,Grain_9,ELEM
emod, Grain_9, esys, 20
/com,******************************
CMSEL,s,Grain_10,ELEM
emod, Grain_10, esys, 21
/com,******************************
CMSEL,s,Grain_11,ELEM
emod, Grain_11, esys, 22
/com,******************************
CMSEL,s,Grain_12,ELEM
emod, Grain_12, esys, 23
/com,******************************
CMSEL,s,Grain_13,ELEM
emod, Grain_13, esys, 24
/com,******************************
CMSEL,s,Grain_14,ELEM
emod, Grain_14, esys, 25
/com,******************************
CMSEL,s,Grain_15,ELEM
emod, Grain_15, esys, 26
/com,******************************
CMSEL,s,Grain_16,ELEM
emod, Grain_16, esys, 27
/com,******************************
CMSEL,s,Grain_17,ELEM
emod, Grain_17, esys, 28
/com,******************************
CMSEL,s,Grain_18,ELEM
emod, Grain_18, esys, 29
/com,******************************
CMSEL,s,Grain_19,ELEM
emod, Grain_19, esys, 30
/com,******************************
CMSEL,s,Grain_20,ELEM
emod, Grain_20, esys, 31
/com,******************************
CMSEL,s,Grain_21,ELEM
emod, Grain_21, esys, 32
/com,******************************
CMSEL,s,Grain_22,ELEM
emod, Grain_22, esys, 33
/com,******************************
CMSEL,s,Grain_23,ELEM
emod, Grain_23, esys, 34
/com,******************************
CMSEL,s,Grain_24,ELEM
emod, Grain_24, esys, 35
/com,******************************
CMSEL,s,Grain_25,ELEM
emod, Grain_25, esys, 36
/com,******************************
CMSEL,s,Grain_26,ELEM
emod, Grain_26, esys, 37
/com,******************************
CMSEL,s,Grain_27,ELEM
emod, Grain_27, esys, 38
/com,******************************
CMSEL,s,Grain_28,ELEM
emod, Grain_28, esys, 39
/com,******************************
CMSEL,s,Grain_29,ELEM
emod, Grain_29, esys, 40
/com,******************************
CMSEL,s,Grain_30,ELEM
emod, Grain_30, esys, 41
/com,******************************
CMSEL,s,Grain_31,ELEM
emod, Grain_31, esys, 42
/com,******************************
CMSEL,s,Grain_32,ELEM
emod, Grain_32, esys, 43
/com,******************************
CMSEL,s,Grain_33,ELEM
emod, Grain_33, esys, 44
/com,******************************
CMSEL,s,Grain_34,ELEM
emod, Grain_34, esys, 45
/com,******************************
CMSEL,s,Grain_35,ELEM
emod, Grain_35, esys, 46
/com,******************************
CMSEL,s,Grain_36,ELEM
emod, Grain_36, esys, 47
/com,******************************
CMSEL,s,Grain_37,ELEM
emod, Grain_37, esys, 48
/com,******************************
CMSEL,s,Grain_38,ELEM
emod, Grain_38, esys, 49
/com,******************************
CMSEL,s,Grain_39,ELEM
emod, Grain_39, esys, 50
/com,******************************
CMSEL,s,Grain_40,ELEM
emod, Grain_40, esys, 51
/com,******************************
CMSEL,s,Grain_41,ELEM
emod, Grain_41, esys, 52
/com,******************************
CMSEL,s,Grain_42,ELEM
emod, Grain_42, esys, 53
/com,******************************
CMSEL,s,Grain_43,ELEM
emod, Grain_43, esys, 54
/com,******************************
CMSEL,s,Grain_44,ELEM
emod, Grain_44, esys, 55
/com,******************************
CMSEL,s,Grain_45,ELEM
emod, Grain_45, esys, 56
/com,******************************
CMSEL,s,Grain_46,ELEM
emod, Grain_46, esys, 57
/com,******************************
CMSEL,s,Grain_47,ELEM
emod, Grain_47, esys, 58
/com,******************************
CMSEL,s,Grain_48,ELEM
emod, Grain_48, esys, 59
/com,******************************
CMSEL,s,Grain_49,ELEM
emod, Grain_49, esys, 60
/com,******************************
CMSEL,s,Grain_50,ELEM
emod, Grain_50, esys, 61
/com,******************************
CMSEL,s,Grain_51,ELEM
emod, Grain_51, esys, 62
/com,******************************
CMSEL,s,Grain_52,ELEM
emod, Grain_52, esys, 63
/com,******************************
CMSEL,s,Grain_53,ELEM
emod, Grain_53, esys, 64
/com,******************************
CMSEL,s,Grain_54,ELEM
emod, Grain_54, esys, 65
/com,******************************
CMSEL,s,Grain_55,ELEM
emod, Grain_55, esys, 66
/com,******************************
CMSEL,s,Grain_56,ELEM
emod, Grain_56, esys, 67
/com,******************************
CMSEL,s,Grain_57,ELEM
emod, Grain_57, esys, 68
/com,******************************
CMSEL,s,Grain_58,ELEM
emod, Grain_58, esys, 69
/com,******************************
CMSEL,s,Grain_59,ELEM
emod, Grain_59, esys, 70
/com,******************************
CMSEL,s,Grain_60,ELEM
emod, Grain_60, esys, 71
/com,******************************
CMSEL,s,Grain_61,ELEM
emod, Grain_61, esys, 72
/com,******************************
CMSEL,s,Grain_62,ELEM
emod, Grain_62, esys, 73
/com,******************************
CMSEL,s,Grain_63,ELEM
emod, Grain_63, esys, 74
/com,******************************
CMSEL,s,Grain_64,ELEM
emod, Grain_64, esys, 75
/com,******************************
CMSEL,s,Grain_65,ELEM
emod, Grain_65, esys, 76
/com,******************************
CMSEL,s,Grain_66,ELEM
